Chr	Pos	S1S2	S1S3	S1S4	S1S5	S1S6	S1S7	S1S8	S1S9	S1S10	S1S11	S1S12	S2S3	S2S4	S2S5	S2S6	S2S7	S2S8	S2S9	S2S10	S2S11	S2S12	S3S4	S3S5	S3S6	S3S7	S3S8	S3S9	S3S10	S3S11	S3S12	S4S5	S4S6	S4S7	S4S8	S4S9	S4S10	S4S11	S4S12	S5S6	S5S7	S5S8	S5S9	S5S10	S5S11	S5S12	S6S7	S6S8	S6S9	S6S10	S6S11	S6S12	S7S8	S7S9	S7S10	S7S11	S7S12	S8S9	S8S10	S8S11	S8S12	S9S10	S9S11	S9S12	S10S11	S10S12	S11S12
5	3184215	0.0290905	0.0451586	0.139576	0.105959	0.164192	0.0319268	0.013107	0.0528836	0.0279181	0.0593456	0.26202	0.0115626	0.0687627	0.0551367	0.0843796	0.0194524	0.0178502	0.0243439	0.0326293	0.0146625	0.177712	0.0375839	0.0286646	0.0474996	0.0168703	0.0233414	0.00968335	0.0547078	0.00945825	0.132559	0.0153714	0.00641492	0.0584602	0.105001	0.0334562	0.144681	0.03114	0.0514014	0.0184891	0.0317089	0.0772121	0.0167374	0.120567	0.0290255	0.0625027	0.0757	0.121133	0.0409225	0.164522	0.0415731	0.0480373	0.0264391	0.0168635	0.0540978	0.0230685	0.140523	0.0310709	0.0316023	0.0420949	0.225273	0.0721784	0.0171976	0.115418	0.0596393	0.266857	0.119626
5	3184432	0.0829082	0.126985	0.0175978	0.0620802	0.0232814	0.0357205	0.0615072	0.0454516	0.0334731	0.173628	0.30635	0.0104301	0.0409451	0.214322	0.077872	0.0179568	0.0234114	0.0181406	0.0861837	0.025759	0.116728	0.0704468	0.267547	0.120365	0.0470092	0.033564	0.0340202	0.129745	0.0129552	0.0750202	0.103448	0.0295371	0.0172448	0.0216943	0.0178871	0.0447514	0.111947	0.218515	0.0960886	0.144796	0.167816	0.153265	0.101458	0.329205	0.466667	0.0300801	0.0621064	0.0417231	0.0247958	0.168609	0.307518	0.0272952	0.0137814	0.0408794	0.0758545	0.197168	0.0131122	0.0816604	0.0637939	0.134516	0.0617191	0.0694146	0.170118	0.166325	0.306251	0.0562152
5	3184433	0.0621439	0.00955701	0.0801171	0.00777707	0.0313036	0.0151721	0.0336877	0.00999805	0.0334731	0.060877	0.0940547	0.0690113	0.20124	0.0605174	0.0361788	0.0323305	0.0292008	0.0672082	0.0677624	0.175366	0.213342	0.0814338	0.0101512	0.0277906	0.0151985	0.04141	0.00592922	0.0335788	0.0573333	0.0933446	0.0863117	0.143588	0.118107	0.131907	0.0879052	0.118737	-nan	-nan	0.0250034	0.018547	0.0227273	0.00643702	0.0401383	0.0754717	0.0981592	0.013054	0.0270381	0.0249448	0.0291854	0.11215	0.154693	0.0285484	0.0181368	0.0256417	0.0843125	0.131469	0.0328166	0.058709	0.133373	0.143164	0.0377305	0.0684318	0.099732	0.0793953	0.13209	-nan
5	3184569	0.129032	0.129032	0.135436	0.129032	0.129032	0.129786	0.150604	0.153226	0.15987	0.0482766	0.134332	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.041699	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.038961	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.0495219	-nan	-nan	-nan	-nan	-nan	-nan	0.041699	-nan	-nan	-nan	-nan	-nan	0.041699	-nan	-nan	-nan	-nan	0.0433096	-nan	-nan	-nan	0.066197	-nan	-nan	0.0690791	-nan	0.0709613	-nan	0.048308
5	3184861	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.179377	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.153846	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.157088	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0.153846	-nan	-nan	-nan	-nan	-nan	-nan	0.168435	-nan	-nan	-nan	-nan	-nan	0.153846	-nan	-nan	-nan	-nan	0.157088	-nan	-nan	-nan	0.166351	-nan	-nan	0.179377	-nan	-nan	0.153846	0.170739	-nan
5	3184967	0.284502	-nan	-nan	-nan	0.142304	0.172852	1	-nan	-nan	0.157754	0.32577	0.34359	0.247863	0.230769	0.0753257	0.0369458	0.534545	0.234188	0.290117	0.0608468	0.0233052	-nan	-nan	0.209469	0.241846	1	-nan	-nan	0.229947	0.378824	-nan	0.0965606	0.131282	1	-nan	-nan	0.117647	0.29568	0.0844849	0.12	1	-nan	-nan	0.0975936	0.294118	0.0139206	0.768889	0.0833333	0.149035	0.0192717	0.113074	0.695928	0.12	0.179342	0.0138048	0.0756261	1	1	0.757983	0.45	-nan	0.101604	0.294118	0.162536	0.33106	0.114566
5	3185062	-nan	-nan	0.147507	-nan	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	0.162044	-nan	-nan	-nan	-nan	-nan	0.16035	-nan	-nan	0.16035	-nan	-nan	-nan	-nan	-nan	0.16035	-nan	-nan	0.142857	0.183673	0.145361	0.265306	0.142857	0.0203198	0.149367	0.142857	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	-nan	-nan	0.183673	-nan	-nan	-nan	-nan	0.142857	-nan	-nan	-nan	0.265306	-nan	-nan	0.142857	-nan	-nan	0.142857	0.142857	-nan
5	3185232	0.0688614	0.0512428	0.0063861	0.0185589	0.0167038	0.0105134	0.101537	0.0964595	0.0227208	0.0918917	0.0702891	0.0067544	0.0609712	0.0413154	0.0393105	0.0356673	0.0119601	0.0140885	0.0580469	0.00540914	0.0108172	0.0419584	0.0210202	0.022826	0.0238647	0.0203605	0.0217762	0.0462005	0.0160469	0.0142071	0.0112325	0.00927763	0.00589627	0.0924546	0.091309	0.0236884	0.0867842	0.0671812	0.00362558	0.00856409	0.0671098	0.0666246	0.0292957	0.0624225	0.0504546	0.00623472	0.0618356	0.0614156	0.0271776	0.0609126	0.0467958	0.0649477	0.0645844	0.0213141	0.0562547	0.0452475	0.0029361	0.0836506	0.0117131	0.0104508	0.0815336	0.014446	0.0084712	0.0738571	0.0627486	0.0153138
5	3185322	0.0952381	0.0952381	0.0290895	0.0236205	0.0216982	0.00779188	0.013562	0.0123165	0.031412	0.00903508	0.0236189	-nan	0.0419373	0.0627839	0.064566	0.0740741	0.108696	0.101047	0.134328	0.0714286	0.0457176	0.04	0.0584171	0.0602075	0.0740741	0.104543	0.0968588	0.134328	0.0714286	0.0416667	0.00858141	0.00700931	0.0141358	0.0309882	0.0273872	0.0594232	0.0142792	0.00839532	0.00342085	0.0127666	0.0168201	0.0151376	0.0482733	0.0138143	0.0149056	0.0107587	0.0135608	0.0118744	0.0464236	0.0118134	0.01272	0.0117936	0.00871086	0.0358102	0.00300822	0.0140841	0.00274063	0.0283746	0.0146663	0.0328502	0.0329988	0.0112625	0.0262325	0.034832	0.0674573	0.0154258
5	3185327	0.0805707	0.0776911	0.0912954	0.119248	0.117246	0.00932483	0.0368213	0.0713022	0.0961041	0.0940769	0.0707652	0.00338333	0.00438309	0.00900271	0.0116025	0.108606	0.0220255	0.0118764	0.276888	0.00979971	0.0114143	0.00645159	0.0087921	0.0122919	0.104591	0.0178468	0.0100976	0.270115	0.014213	0.0104061	0.00784629	0.0057889	0.121635	0.0246688	0.00985649	0.295776	0.00667255	0.0086053	0.00342085	0.153439	0.0373899	0.0151376	0.335305	0.0129803	0.0163952	0.151357	0.0341687	0.0118744	0.333104	0.0109667	0.0144176	0.0528781	0.097421	0.0671851	0.127539	0.103134	0.0112243	0.194013	0.0316873	0.0193676	0.266479	0.0124987	0.00709559	0.303716	0.274834	0.0108976
5	3185379	-nan	-nan	-nan	0.19054	0.254399	0.068193	-nan	0.0649956	-nan	0.0794048	0.0590273	-nan	-nan	0.169446	0.234969	0.0447761	-nan	0.046468	-nan	0.0586395	0.0475215	-nan	0.175393	0.240447	0.056014	-nan	0.0474994	-nan	0.0697143	0.0434783	0.180537	0.245185	0.0594343	-nan	0.0534418	-nan	0.0730849	0.0473997	0.0112851	0.0692384	0.171026	0.0819819	0.204618	0.055191	0.0767569	0.122284	0.235464	0.137221	0.267366	0.103465	0.130187	0.0545012	0.00974423	0.0843992	0.00440552	0.00937583	0.041133	-nan	0.0682234	0.0434783	0.0833694	0.0159595	0.0072791	0.093438	0.0843822	0.0144737
